Order Date,Product ID,Category,Warehouse,Supplier,Stock Quantity,Units Sold,Demand Forecast,Lead Time,Shipping Time,Inventory Cost,Revenue,Customer Demand,Unit Cost,Unit Price
2024-03-02,PROD-0197,Apparel,Warehouse-Central,Supplier-C,9.0,7.0,0.0,5.0,6.0,262.67,4116.35,39.0,286.74,588.05
2023-02-21,PROD-0001,Toys,Warehouse-East,Supplier-F,825.0,639.0,648.0,3.0,3.0,22456.91,201048.57,623.0,235.76,314.63
2023-12-28,PROD-0182,Toys,Warehouse-West,Supplier-F,272.0,165.0,143.0,10.0,4.0,11796.34,129704.85,169.0,343.0,786.09
2024-02-24,PROD-0098,Furniture,Warehouse-North,Supplier-D,514.0,214.0,194.0,16.0,2.0,2553.88,31800.4,262.0,65.82,148.6
2023-08-04,PROD-0157,Toys,Warehouse-Central,Supplier-F,379.0,89.0,125.0,2.0,9.0,1179.05,3062.49,130.0,22.94,34.41
2024-08-25,PROD-0182,Toys,Warehouse-Central,Supplier-F,758.0,560.0,598.0,6.0,4.0,11372.37,230742.4,570.0,170.66,412.04
2024-10-23,PROD-0139,Toys,Warehouse-South,Supplier-A,624.0,142.0,121.0,6.0,5.0,811.73,7861.12,191.0,24.27,55.36
2023-01-14,PROD-0122,Automotive,Warehouse-North,Supplier-E,934.0,321.0,328.0,9.0,7.0,34170.25,281430.33,316.0,437.14,876.73
2023-03-23,PROD-0077,Furniture,Warehouse-East,Supplier-A,228.0,90.0,70.0,1.0,5.0,4443.51,82070.1,119.0,372.71,911.89
2024-01-07,PROD-0113,Cosmetics,Warehouse-East,Supplier-D,286.0,50.0,46.0,1.0,5.0,5901.86,42944.5,48.0,359.02,858.89
2024-04-13,PROD-0041,Grocery,Warehouse-Central,Supplier-A,600.0,41.0,33.0,11.0,1.0,34758.37,31565.08,52.0,392.82,769.88
2024-04-02,PROD-0196,Apparel,Warehouse-East,Supplier-B,773.0,90.0,128.0,5.0,2.0,8573.34,20961.9,137.0,106.11,232.91
2023-05-26,PROD-0233,Furniture,Warehouse-East,Supplier-C,921.0,233.0,288.0,15.0,1.0,2893.89,7712.3,260.0,24.9,33.1
2024-12-12,PROD-0096,Pharmaceuticals,Warehouse-South,Supplier-A,854.0,134.0,186.0,7.0,8.0,3297.28,11163.54,151.0,64.05,83.31
2024-02-03,PROD-0100,Automotive,Warehouse-Central,Supplier-E,382.0,194.0,227.0,4.0,5.0,7578.41,85094.22,237.0,278.83,438.63
2024-09-21,PROD-0250,Grocery,Warehouse-East,Supplier-A,194.0,49.0,41.0,8.0,1.0,7902.8,44383.71,46.0,458.55,905.79
2024-10-22,PROD-0237,Pharmaceuticals,Warehouse-South,Supplier-E,640.0,296.0,307.0,15.0,9.0,19905.69,208540.88,301.0,288.99,704.53
2023-06-11,PROD-0174,Furniture,Warehouse-Central,Supplier-E,132.0,60.0,112.0,19.0,6.0,3300.58,36345.6,69.0,294.83,605.76
2023-06-10,PROD-0234,Furniture,Warehouse-East,Supplier-A,452.0,338.0,349.0,16.0,1.0,13739.33,225547.4,351.0,385.34,667.3
2023-04-11,PROD-0097,Apparel,Warehouse-North,Supplier-F,937.0,28.0,22.0,9.0,3.0,9326.18,6989.08,30.0,172.24,249.61
2024-02-25,PROD-0190,Pharmaceuticals,Warehouse-North,Supplier-A,932.0,300.0,302.0,7.0,6.0,39232.52,288906.0,296.0,424.37,963.02
2024-07-15,PROD-0135,Toys,Warehouse-South,Supplier-F,817.0,59.0,111.0,7.0,8.0,,38034.94,93.0,448.81,644.66
2024-03-24,PROD-0182,Toys,Warehouse-Central,Supplier-F,811.0,129.0,177.0,18.0,1.0,28190.62,55672.53,126.0,318.04,431.57
2024-08-18,PROD-0030,Furniture,Warehouse-North,Supplier-E,23.0,14.0,66.0,10.0,6.0,33719.0,257521.6,0.0,375.14,459.86
2024-08-26,PROD-0088,Electronics,Warehouse-North,Supplier-C,49.0,38.0,47.0,12.0,3.0,1560.73,24781.32,26.0,265.0,652.14
2024-04-20,PROD-0130,Furniture,Warehouse-Central,Supplier-A,239.0,1.0,38.0,12.0,3.0,4484.61,573.51,0.0,363.86,573.51
2024-11-13,PROD-0147,Grocery,Warehouse-Central,Supplier-F,379.0,298.0,295.0,4.0,8.0,8105.47,131984.2,338.0,273.31,442.9
2024-10-12,PROD-0061,Grocery,Warehouse-South,Supplier-A,32.0,10.0,10.0,16.0,3.0,889.9,6742.0,29.0,324.78,674.2
2024-05-01,PROD-0218,Automotive,Warehouse-North,Supplier-D,208.0,14.0,20.0,13.0,4.0,8054.44,8342.6,10.0,379.23,595.9
2023-11-24,PROD-0098,Furniture,Warehouse-South,Supplier-D,876.0,335.0,384.0,6.0,6.0,9788.96,58078.95,320.0,80.58,173.37
2024-09-04,PROD-0219,Cosmetics,Warehouse-North,Supplier-B,586.0,293.0,342.0,19.0,5.0,27528.69,342810.0,329.0,486.59,1170.0
2023-06-28,PROD-0152,Grocery,Warehouse-South,Supplier-F,72.0,22.0,0.0,10.0,9.0,3513.53,22492.8,20.0,440.89,1022.4
2024-09-16,PROD-0063,Automotive,Warehouse-West,Supplier-C,183.0,20.0,23.0,19.0,1.0,6844.36,21817.4,56.0,449.22,1090.87
2023-10-20,PROD-0176,Pharmaceuticals,Warehouse-Central,Supplier-C,55.0,11.0,16.0,6.0,3.0,1924.28,7430.5,43.0,488.42,675.5
2024-03-15,PROD-0007,Automotive,Warehouse-North,Supplier-F,54.0,3.0,15.0,8.0,6.0,960.79,1213.53,18.0,185.72,404.51
2024-02-23,PROD-0216,Automotive,Warehouse-West,Supplier-A,876.0,275.0,293.0,7.0,1.0,21092.91,146146.0,297.0,250.57,531.44
2023-12-21,PROD-0204,Electronics,Warehouse-North,Supplier-B,867.0,461.0,475.0,13.0,8.0,28499.5,239770.71,463.0,236.77,520.11
2024-05-25,PROD-0090,Apparel,Warehouse-West,Supplier-B,113.0,67.0,87.0,13.0,9.0,398.63,2044.17,90.0,24.21,30.51
2024-10-20,PROD-0174,Furniture,Warehouse-East,Supplier-E,357.0,,209.0,19.0,4.0,4541.84,64418.97,271.0,128.7,271.81
2023-06-12,PROD-0206,Automotive,Warehouse-East,Supplier-A,38.0,24.0,,,2.0,17.81,297.36,30.0,9.34,12.39
2023-10-14,PROD-0155,Automotive,Warehouse-Central,Supplier-B,961.0,181.0,159.0,19.0,4.0,13544.78,36078.73,167.0,139.58,199.33
2023-09-17,PROD-0143,Furniture,Warehouse-West,Supplier-C,175.0,5.0,47.0,3.0,8.0,503.91,580.75,0.0,53.3,116.15
2023-10-08,PROD-0172,Automotive,Warehouse-South,Supplier-E,226.0,126.0,153.0,12.0,3.0,2734.41,43270.92,115.0,153.35,343.42
2023-11-18,PROD-0120,Automotive,Warehouse-Central,Supplier-C,,198.0,254.0,16.0,4.0,10677.01,101170.08,184.0,360.81,510.96
2024-12-31,PROD-0077,Furniture,Warehouse-East,Supplier-A,144.0,31.0,26.0,13.0,7.0,6023.69,20211.07,74.0,350.88,651.97
2023-10-26,PROD-0248,Electronics,Warehouse-South,Supplier-D,296.0,208.0,245.0,19.0,7.0,11965.77,128494.08,200.0,346.22,617.76
2024-08-05,PROD-0137,Electronics,Warehouse-West,Supplier-D,958.0,610.0,602.0,15.0,7.0,12438.44,150230.8,654.0,190.21,246.28
2024-08-03,PROD-0067,Furniture,Warehouse-North,Supplier-D,49.0,26.0,52.0,18.0,2.0,1359.53,8689.98,59.0,240.52,334.23
2023-07-21,PROD-0247,Electronics,Warehouse-North,Supplier-C,670.0,484.0,526.0,16.0,2.0,,229232.08,482.0,221.83,473.62
2024-09-03,PROD-0116,Furniture,Warehouse-South,Supplier-F,73.0,,5.0,14.0,5.0,2497.05,18047.87,19.0,316.03,784.69
2023-06-25,PROD-0205,Furniture,Warehouse-South,Supplier-B,858.0,497.0,551.0,12.0,7.0,26591.69,249896.57,531.0,223.24,502.81
2024-07-03,PROD-0161,Toys,Warehouse-West,Supplier-E,613.0,7.0,66.0,15.0,4.0,39389.73,7301.63,0.0,491.38,1043.09
2023-11-04,PROD-0178,Grocery,Warehouse-South,Supplier-A,163.0,60.0,45.0,15.0,2.0,2905.28,22969.8,79.0,230.97,382.83
2023-09-05,PROD-0193,Electronics,Warehouse-East,Supplier-A,324.0,203.0,257.0,19.0,9.0,14881.85,186029.2,236.0,396.1,916.4
2023-02-16,PROD-0249,Electronics,Warehouse-East,Supplier-E,415.0,254.0,276.0,5.0,8.0,4947.46,37518.34,299.0,90.3,147.71
2023-06-28,PROD-0011,Grocery,Warehouse-East,Supplier-E,915.0,548.0,590.0,6.0,1.0,31948.08,267319.88,569.0,332.14,487.81
2023-12-10,PROD-0176,Pharmaceuticals,Warehouse-North,Supplier-C,390.0,10.0,52.0,17.0,9.0,18362.46,8310.9,37.0,369.13,831.09
2023-11-23,PROD-0199,Automotive,Warehouse-West,Supplier-B,600.0,108.0,112.0,12.0,8.0,27128.84,49877.64,148.0,304.78,461.83
2024-12-21,PROD-0065,Toys,Warehouse-North,Supplier-E,257.0,133.0,177.0,11.0,2.0,972.87,18130.56,175.0,65.41,136.32
2024-07-06,PROD-0244,Electronics,Warehouse-Central,Supplier-B,790.0,468.0,517.0,19.0,9.0,4823.88,43509.96,454.0,45.99,92.97
2024-04-01,PROD-0089,Furniture,Warehouse-Central,Supplier-D,361.0,173.0,232.0,12.0,3.0,6029.26,77668.35,218.0,244.02,448.95
2024-11-24,PROD-0167,Cosmetics,Warehouse-West,Supplier-A,422.0,205.0,204.0,9.0,2.0,3526.84,30549.1,209.0,89.6,149.02
2024-12-08,PROD-0242,Toys,Warehouse-East,Supplier-A,780.0,483.0,515.0,10.0,6.0,22081.07,181023.57,481.0,203.07,374.79
2023-02-01,PROD-0177,Grocery,Warehouse-Central,Supplier-D,64.0,5.0,1.0,15.0,5.0,1470.02,2110.7,47.0,208.42,422.14
2023-11-24,PROD-0098,Furniture,Warehouse-North,Supplier-D,326.0,29.0,80.0,16.0,5.0,15661.5,29684.98,30.0,426.68,1023.62
2024-08-17,PROD-0163,Cosmetics,Warehouse-South,Supplier-E,571.0,453.0,482.0,3.0,2.0,3233.17,27143.76,492.0,43.38,59.92
2024-11-22,PROD-0023,Apparel,Warehouse-East,Supplier-B,36.0,10.0,20.0,5.0,9.0,1069.11,6807.0,35.0,418.43,680.7
2023-07-07,PROD-0240,Cosmetics,Warehouse-South,Supplier-B,18.0,10.0,0.0,5.0,5.0,886.63,6906.1,5.0,340.2,690.61
2023-01-18,PROD-0184,Grocery,Warehouse-Central,Supplier-C,798.0,130.0,124.0,8.0,1.0,30473.55,138986.9,120.0,443.22,1069.13
2024-01-02,PROD-0233,Furniture,Warehouse-North,Supplier-C,10.0,5.0,15.0,18.0,4.0,134.1,1844.4,51.0,200.11,368.88
2024-05-26,PROD-0116,Furniture,Warehouse-Central,Supplier-F,661.0,164.0,144.0,12.0,6.0,14531.69,72727.44,210.0,237.21,443.46
2024-06-08,PROD-0092,Furniture,Warehouse-East,Supplier-D,650.0,243.0,297.0,7.0,1.0,2227.7,18599.22,287.0,34.69,76.54
2024-02-22,PROD-0137,Electronics,Warehouse-Central,Supplier-D,895.0,548.0,547.0,9.0,5.0,22885.33,326788.84,533.0,328.59,596.33
2024-12-20,PROD-0243,Furniture,Warehouse-Central,Supplier-D,483.0,45.0,73.0,6.0,8.0,12828.29,20187.45,33.0,328.81,448.61
2024-07-28,PROD-0204,Electronics,Warehouse-South,Supplier-B,137.0,49.0,62.0,16.0,7.0,2459.35,34721.89,86.0,331.45,708.61
2023-12-27,PROD-0064,Electronics,Warehouse-South,Supplier-F,209.0,139.0,143.0,7.0,9.0,7368.77,77367.4,178.0,386.8,556.6
2024-09-15,PROD-0196,Apparel,Warehouse-Central,Supplier-B,933.0,475.0,466.0,8.0,1.0,5011.75,64756.75,516.0,74.64,136.33
2023-05-19,PROD-0103,Apparel,Warehouse-South,Supplier-A,116.0,85.0,71.0,19.0,9.0,2035.33,54477.35,75.0,297.54,640.91
2024-09-02,PROD-0207,Cosmetics,Warehouse-West,Supplier-A,881.0,442.0,432.0,1.0,8.0,28633.51,335000.64,438.0,495.5,757.92
2024-07-24,PROD-0031,Automotive,Warehouse-South,Supplier-A,970.0,97.0,78.0,13.0,8.0,35456.95,85648.09,105.0,449.62,882.97
2023-01-31,PROD-0077,Furniture,Warehouse-West,Supplier-A,754.0,316.0,287.0,1.0,8.0,9938.96,110091.24,344.0,169.72,348.39
2024-12-19,PROD-0215,Grocery,Warehouse-Central,Supplier-B,596.0,181.0,226.0,13.0,7.0,20979.26,118895.28,177.0,432.53,656.88
2023-09-02,PROD-0186,Automotive,Warehouse-South,Supplier-A,690.0,111.0,166.0,10.0,6.0,16245.9,37829.91,120.0,170.46,340.81
2024-11-01,PROD-0133,Electronics,Warehouse-North,Supplier-D,149.0,63.0,76.0,8.0,5.0,151.29,2288.79,57.0,19.41,36.33
2023-06-21,PROD-0218,Automotive,Warehouse-North,Supplier-D,320.0,226.0,239.0,13.0,7.0,2421.56,22884.76,211.0,72.87,101.26
2023-03-24,PROD-0031,Automotive,Warehouse-South,Supplier-A,785.0,233.0,230.0,4.0,1.0,4901.08,13350.9,259.0,45.23,57.3
2024-12-06,PROD-0180,Grocery,Warehouse-West,Supplier-E,384.0,294.0,350.0,11.0,1.0,6394.61,111493.62,296.0,157.19,379.23
2023-06-20,PROD-0150,Cosmetics,Warehouse-West,Supplier-E,227.0,154.0,179.0,2.0,7.0,6516.23,143945.34,200.0,415.55,934.71
2023-05-13,PROD-0072,Apparel,Warehouse-Central,Supplier-B,355.0,70.0,46.0,18.0,8.0,9038.72,66249.4,118.0,497.28,946.42
2023-03-06,PROD-0193,Electronics,Warehouse-North,Supplier-A,61.0,19.0,63.0,12.0,3.0,3349.69,20360.21,32.0,483.41,1071.59
2023-10-29,PROD-0112,Toys,Warehouse-North,Supplier-A,31.0,10.0,67.0,5.0,2.0,567.38,2984.6,35.0,129.3,298.46
2024-10-26,PROD-0234,Furniture,Warehouse-South,Supplier-A,962.0,605.0,608.0,9.0,2.0,6226.13,108107.45,602.0,79.76,178.69
2023-06-26,PROD-0105,Apparel,Warehouse-Central,Supplier-C,783.0,276.0,255.0,10.0,4.0,4469.26,30277.2,310.0,61.13,109.7
2024-07-29,PROD-0040,Grocery,Warehouse-East,Supplier-A,136.0,29.0,54.0,17.0,8.0,3462.78,17311.84,69.0,270.92,596.96
2023-03-21,PROD-0218,Automotive,Warehouse-North,Supplier-D,868.0,332.0,348.0,17.0,9.0,2227.19,,350.0,24.02,41.27
2023-05-21,PROD-0078,Furniture,Warehouse-Central,Supplier-A,705.0,109.0,130.0,7.0,5.0,29803.66,88571.22,134.0,434.89,812.58
2024-05-19,PROD-0028,Apparel,Warehouse-South,Supplier-C,894.0,16.0,44.0,4.0,2.0,48770.47,13183.2,30.0,484.64,823.95
2024-05-28,PROD-0033,Furniture,Warehouse-West,Supplier-C,853.0,460.0,439.0,17.0,5.0,12857.77,154642.8,491.0,157.92,336.18
2023-10-06,PROD-0030,Furniture,Warehouse-East,Supplier-E,502.0,20.0,32.0,9.0,7.0,14027.07,5919.8,68.0,198.22,295.99
2024-10-07,PROD-0115,Toys,Warehouse-North,Supplier-D,826.0,495.0,492.0,18.0,8.0,18347.2,316715.85,519.0,281.06,639.83
2023-03-27,PROD-0016,Automotive,Warehouse-West,Supplier-C,117.0,13.0,0.0,19.0,7.0,1573.73,2849.21,20.0,123.39,219.17
2024-02-28,PROD-0016,Automotive,Warehouse-South,Supplier-C,882.0,155.0,192.0,12.0,5.0,11262.4,30380.0,190.0,142.92,196.0
2024-01-11,PROD-0090,Apparel,Warehouse-North,Supplier-B,580.0,464.0,482.0,2.0,2.0,15008.08,270674.4,463.0,336.54,583.35
2024-04-22,PROD-0158,Apparel,Warehouse-East,Supplier-A,350.0,194.0,222.0,2.0,3.0,3487.08,33736.6,178.0,115.97,173.9
2023-08-13,PROD-0054,Furniture,Warehouse-Central,Supplier-E,876.0,15.0,51.0,15.0,9.0,40085.5,7994.25,16.0,366.29,532.95
2024-01-06,PROD-0182,Toys,Warehouse-Central,Supplier-F,656.0,230.0,240.0,17.0,3.0,10643.54,63700.8,219.0,198.33,276.96
2024-10-19,PROD-0227,Automotive,Warehouse-West,Supplier-D,463.0,241.0,259.0,7.0,3.0,9255.43,173874.27,246.0,382.85,721.47
2024-06-23,PROD-0167,Cosmetics,Warehouse-North,Supplier-A,807.0,284.0,273.0,10.0,8.0,20451.03,133514.08,267.0,300.2,470.12
2024-01-28,PROD-0143,Furniture,Warehouse-South,Supplier-C,846.0,219.0,259.0,12.0,3.0,6988.6,44800.83,254.0,105.78,204.57
2023-12-18,PROD-0083,Automotive,Warehouse-West,Supplier-A,201.0,17.0,0.0,6.0,6.0,610.4,1559.58,30.0,43.07,91.74
2023-02-03,PROD-0176,Pharmaceuticals,Warehouse-North,Supplier-C,707.0,157.0,210.0,15.0,7.0,28990.15,99610.22,151.0,371.08,634.46
2024-08-31,PROD-0053,Grocery,Warehouse-North,Supplier-F,319.0,211.0,241.0,13.0,8.0,10179.84,80416.32,258.0,296.5,381.12
2023-10-04,PROD-0189,Toys,Warehouse-South,Supplier-E,213.0,93.0,142.0,11.0,6.0,8795.52,46384.68,126.0,293.07,498.76
2024-04-05,PROD-0195,Toys,Warehouse-South,Supplier-F,53.0,35.0,25.0,19.0,4.0,45566.0,467572.0,30.0,245.26,333.98
2024-01-09,PROD-0020,Grocery,Warehouse-North,Supplier-A,592.0,196.0,234.0,7.0,4.0,1327.88,,181.0,24.02,49.85
2024-06-19,PROD-0111,Cosmetics,Warehouse-Central,Supplier-C,862.0,594.0,639.0,14.0,2.0,27788.54,353299.32,613.0,254.09,594.78
2023-06-18,PROD-0197,Apparel,Warehouse-Central,Supplier-C,261.0,66.0,68.0,11.0,5.0,4672.63,18573.06,53.0,128.95,281.41
2023-03-05,PROD-0126,Cosmetics,Warehouse-South,Supplier-B,795.0,353.0,412.0,13.0,5.0,9428.17,105818.81,353.0,183.68,299.77
2024-11-24,PROD-0063,Automotive,Warehouse-East,Supplier-C,963.0,480.0,525.0,9.0,5.0,45430.05,418185.6,462.0,444.86,871.22
2023-12-26,PROD-0028,Apparel,Warehouse-East,Supplier-C,608.0,45.0,15.0,6.0,5.0,13483.55,18648.9,78.0,327.19,414.42
2024-04-26,PROD-0024,Cosmetics,Warehouse-West,Supplier-D,277.0,15.0,0.0,4.0,4.0,7700.6,6412.35,51.0,223.69,427.49
2024-03-24,PROD-0197,Apparel,Warehouse-North,Supplier-C,544.0,114.0,102.0,4.0,3.0,4170.83,19300.2,117.0,136.34,169.3
2024-06-22,PROD-0177,Grocery,Warehouse-East,Supplier-D,752.0,534.0,536.0,9.0,8.0,18298.95,490868.82,519.0,416.87,919.23
2024-03-11,PROD-0040,Grocery,Warehouse-North,Supplier-A,238.0,41.0,78.0,10.0,5.0,11179.02,16678.8,88.0,324.49,406.8
2023-03-15,PROD-0103,Apparel,Warehouse-North,Supplier-A,634.0,101.0,78.0,17.0,8.0,2835.55,8082.02,135.0,32.46,80.02
2024-10-12,PROD-0227,Automotive,Warehouse-North,Supplier-D,937.0,316.0,288.0,3.0,5.0,3413.08,24499.48,338.0,37.61,77.53
2024-01-10,PROD-0134,Automotive,Warehouse-West,Supplier-A,754.0,,241.0,19.0,3.0,22370.12,82742.15,297.0,238.52,329.65
2023-07-18,PROD-0192,Grocery,Warehouse-South,Supplier-B,768.0,441.0,411.0,6.0,3.0,15347.91,118377.63,452.0,185.01,268.43
2023-06-22,PROD-0033,Furniture,Warehouse-South,Supplier-C,584.0,432.0,434.0,1.0,7.0,19781.42,403133.76,466.0,466.88,933.18
2024-10-11,PROD-0014,Grocery,Warehouse-West,Supplier-B,33.0,23.0,10.0,16.0,9.0,770.26,8309.44,20.0,199.51,361.28
2023-06-25,PROD-0228,Pharmaceuticals,Warehouse-East,Supplier-C,913.0,366.0,353.0,3.0,6.0,19002.42,166775.22,,231.22,455.67
2023-12-13,PROD-0032,Electronics,Warehouse-West,Supplier-A,132.0,63.0,103.0,15.0,7.0,1778.56,28875.42,45.0,203.19,458.34
2023-10-12,PROD-0194,Toys,Warehouse-West,Supplier-B,470.0,112.0,87.0,11.0,6.0,1823.91,7985.6,120.0,39.4,71.3
2024-07-25,PROD-0054,Furniture,Warehouse-Central,Supplier-E,324.0,212.0,258.0,10.0,6.0,1837.3,21206.36,243.0,60.26,100.03
2024-02-22,PROD-0106,Apparel,Warehouse-East,Supplier-C,870.0,102.0,104.0,8.0,7.0,30590.19,63028.86,135.0,251.57,617.93
2023-10-04,PROD-0111,Cosmetics,Warehouse-East,Supplier-C,505.0,13.0,57.0,2.0,2.0,1930.21,1923.22,40.0,61.66,147.94
2023-04-01,PROD-0136,Automotive,Warehouse-North,Supplier-E,964.0,11.0,18.0,18.0,5.0,46080.14,9500.59,31.0,353.87,863.69
2023-05-22,PROD-0129,Furniture,Warehouse-North,Supplier-E,736.0,52.0,52.0,8.0,2.0,4826.21,7608.12,99.0,67.23,146.31
2024-08-17,PROD-0050,Pharmaceuticals,Warehouse-North,Supplier-C,165.0,120.0,125.0,4.0,8.0,8690.01,116438.4,157.0,403.58,970.32
2023-07-27,PROD-0059,Grocery,Warehouse-Central,Supplier-C,238.0,35.0,92.0,13.0,3.0,4865.8,13565.3,53.0,263.06,387.58
2023-09-12,PROD-0125,Automotive,Warehouse-South,Supplier-B,614.0,384.0,416.0,3.0,5.0,1990.76,24076.8,420.0,41.36,62.7
2024-08-23,PROD-0131,Furniture,Warehouse-Central,Supplier-D,547.0,86.0,127.0,4.0,2.0,8322.31,34691.54,132.0,219.87,403.39
2024-08-23,PROD-0089,Furniture,Warehouse-West,Supplier-D,732.0,240.0,235.0,14.0,8.0,7599.83,55540.8,239.0,149.93,231.42
2024-01-16,PROD-0044,Cosmetics,Warehouse-North,Supplier-B,846.0,520.0,560.0,12.0,4.0,5606.5,92513.2,534.0,78.07,177.91
2023-02-12,PROD-0096,Pharmaceuticals,Warehouse-Central,Supplier-A,787.0,231.0,284.0,8.0,3.0,16200.73,78112.65,279.0,191.02,338.15
2023-02-22,PROD-0173,Grocery,Warehouse-East,Supplier-F,993.0,773.0,775.0,15.0,7.0,12815.84,117387.78,804.0,98.67,151.86
2023-01-16,PROD-0099,Pharmaceuticals,Warehouse-Central,Supplier-E,726.0,180.0,195.0,2.0,2.0,19403.01,158302.8,162.0,392.58,879.46
2024-07-12,PROD-0005,Grocery,Warehouse-West,Supplier-A,595.0,132.0,111.0,16.0,9.0,6193.31,40289.04,139.0,152.49,305.22
2024-04-22,PROD-0019,Cosmetics,Warehouse-South,Supplier-D,531.0,213.0,261.0,11.0,6.0,8193.27,51565.17,242.0,120.47,242.09
2024-04-23,PROD-0228,Pharmaceuticals,Warehouse-North,Supplier-C,521.0,148.0,175.0,2.0,1.0,17506.81,84280.08,189.0,270.53,569.46
2024-03-23,PROD-0087,Pharmaceuticals,Warehouse-North,Supplier-B,840.0,439.0,409.0,4.0,1.0,24088.1,338609.48,447.0,347.24,771.32
2023-06-29,PROD-0174,Furniture,Warehouse-Central,Supplier-E,unknown,622.0,638.0,16.0,4.0,9616.7,150486.68,670.0,118.02,241.94
2023-08-28,PROD-0226,Apparel,Warehouse-South,Supplier-F,47.0,17.0,0.0,16.0,1.0,1092.16,7254.07,0.0,350.87,426.71
2024-09-16,PROD-0068,Electronics,Warehouse-East,Supplier-D,600.0,160.0,207.0,11.0,9.0,17193.58,65913.6,175.0,245.13,411.96
2023-08-11,PROD-0211,Toys,Warehouse-South,Supplier-E,240.0,133.0,109.0,6.0,9.0,,37901.01,137.0,174.14,284.97
2024-06-28,PROD-0087,Pharmaceuticals,Warehouse-North,Supplier-B,5.0,1.0,0.0,3.0,9.0,93.56,358.71,6.0,218.77,358.71
2023-02-07,PROD-0163,Cosmetics,Warehouse-West,Supplier-E,954.0,489.0,472.0,15.0,7.0,12333.8,86489.43,515.0,87.7,176.87
2023-07-12,PROD-0042,Toys,Warehouse-Central,Supplier-C,617.0,427.0,420.0,6.0,6.0,26489.71,220690.68,429.0,300.86,516.84
2023-09-11,PROD-0129,Furniture,Warehouse-East,Supplier-E,781.0,464.0,467.0,15.0,6.0,11124.8,71734.4,491.0,111.08,154.6
2023-04-27,PROD-0207,Cosmetics,Warehouse-North,Supplier-A,,137.0,125.0,5.0,2.0,,134192.87,144.0,415.83,979.51
2024-04-24,PROD-0121,Cosmetics,Warehouse-North,Supplier-A,,378.0,396.0,12.0,6.0,23550.02,124377.12,413.0,235.96,329.04
2023-06-06,PROD-0053,Grocery,Warehouse-South,Supplier-F,785.0,174.0,156.0,10.0,9.0,24833.83,93396.24,186.0,267.09,536.76
2023-09-15,PROD-0075,Automotive,Warehouse-South,Supplier-D,230.0,160.0,187.0,7.0,6.0,4547.76,48774.4,160.0,158.45,304.84
2024-08-13,PROD-0158,Apparel,Warehouse-East,Supplier-A,258.0,54.0,38.0,4.0,6.0,5386.5,21327.84,83.0,243.99,394.96
2024-06-25,PROD-0205,Furniture,Warehouse-West,Supplier-B,907.0,225.0,253.0,12.0,8.0,42735.68,135047.25,253.0,333.68,600.21
2023-03-08,PROD-0230,Automotive,Warehouse-Central,Supplier-B,904.0,276.0,317.0,17.0,3.0,16631.75,225381.6,293.0,351.83,816.6
2024-08-18,PROD-0237,Pharmaceuticals,Warehouse-North,Supplier-E,865.0,373.0,401.0,3.0,4.0,16846.13,102832.37,369.0,182.66,275.69
2023-07-05,PROD-0118,Pharmaceuticals,Warehouse-North,Supplier-F,773.0,422.0,409.0,9.0,8.0,1439.72,12744.4,429.0,15.79,30.2
2024-12-05,PROD-0104,Furniture,Warehouse-West,Supplier-C,22.0,14.0,0.0,16.0,7.0,455.27,6214.04,30.0,186.27,443.86
2024-11-22,PROD-0117,Electronics,Warehouse-South,Supplier-C,377.0,37.0,50.0,10.0,6.0,5011.51,5857.84,75.0,96.17,158.32
2024-06-08,PROD-0169,Toys,Warehouse-West,Supplier-D,561.0,312.0,331.0,2.0,8.0,31016.07,165728.16,354.0,408.46,531.18
2023-03-13,PROD-0243,Furniture,Warehouse-East,Supplier-D,456.0,268.0,246.0,12.0,7.0,7358.5,99401.2,292.0,232.6,370.9
2023-11-05,PROD-0237,Pharmaceuticals,Warehouse-North,Supplier-E,494.0,56.0,79.0,19.0,3.0,26975.56,60423.44,53.0,469.61,1078.99
2024-07-14,PROD-0023,Apparel,Warehouse-East,Supplier-B,840.0,117.0,142.0,15.0,9.0,2219.26,4897.62,143.0,22.19,41.86
2023-10-19,PROD-0125,Automotive,Warehouse-South,Supplier-B,106.0,8.0,37.0,8.0,3.0,526.51,630.16,40.0,35.37,78.77
2024-02-16,PROD-0114,Pharmaceuticals,Warehouse-East,Supplier-F,123.0,85.0,124.0,15.0,7.0,5722.17,37020.9,66.0,329.65,435.54
2024-03-23,PROD-0214,Toys,Warehouse-West,Supplier-C,388.0,63.0,39.0,6.0,8.0,10666.18,30068.64,88.0,300.18,477.28
2024-12-24,PROD-0028,Apparel,Warehouse-East,Supplier-C,384.0,156.0,,,6.0,2520.09,44126.16,205.0,125.64,282.86
2023-07-02,PROD-0141,Cosmetics,Warehouse-North,Supplier-D,402.0,201.0,235.0,12.0,1.0,25624.45,214744.38,185.0,448.89,1068.38
2024-11-30,PROD-0134,Automotive,Warehouse-South,Supplier-A,262.0,173.0,199.0,14.0,4.0,3661.42,35900.96,190.0,96.09,207.52
2024-11-02,PROD-0151,Grocery,Warehouse-Central,Supplier-C,2.0,0.0,0.0,2.0,8.0,55.86,0.0,0.0,289.91,596.7
2024-03-29,PROD-0161,Toys,Warehouse-Central,Supplier-E,745.0,88.0,134.0,4.0,1.0,7207.07,12767.04,111.0,107.9,145.08
